customer_id,anciennete_mois,type_contrat,facture_mensuelle,facture_totale,nb_tickets_support,moyen_paiement,support_premium,age,churned
C101976,17,mensuel,101.91,1771.03,1,cheque,0,77,1
C101977,24,mensuel,20.71,470.79,5,virement,0,19,1
C101978,50,mensuel,45.97,2429.73,0,prelevement,0,38,0
C101979,30,mensuel,48.13,1440.75,0,prelevement,0,64,1
C101980,8,mensuel,42.42,314.09,0,carte,1,22,0
C101981,31,biennal,77.61,2470.06,1,prelevement,0,35,0
C101982,32,annuel,70.01,2335.47,0,virement,0,55,0
C101983,45,mensuel,97.33,4030.69,0,virement,0,57,1
C101984,44,biennal,67.62,3056.64,0,carte,0,47,0
C101985,47,annuel,52.1,2272.95,1,virement,0,68,0
C101986,39,annuel,108.2,4185.59,0,prelevement,0,32,0
C101987,29,mensuel,67.69,1932.11,3,carte,0,33,0
C101988,24,mensuel,23.37,558.01,1,prelevement,1,53,0
C101989,62,mensuel,37.67,2235.22,1,prelevement,0,22,1
C101990,40,mensuel,94.86,3576.38,0,prelevement,0,69,1
C101991,66,annuel,29.66,1928.14,1,virement,0,42,0
C101992,57,annuel,104.02,6038.82,0,carte,1,32,0
C101993,33,biennal,76.62,2493.07,8,virement,0,55,0
C101994,5,mensuel,67.9,343.17,1,carte,0,32,0
C101995,44,mensuel,83.38,3698.29,1,virement,1,28,0
C101996,66,annuel,46.78,3242.52,4,cheque,0,46,0
C101997,48,annuel,100.08,4639.16,2,virement,1,26,0
C101998,7,mensuel,26.43,194.08,1,carte,1,37,1
C101999,58,biennal,61.59,3876.74,2,virement,1,34,0
C102000,35,annuel,38.55,1348.26,3,cheque,1,24,0
C102001,4,mensuel,65.25,274.15,3,carte,1,54,0
C102002,63,annuel,27.18,1864.83,0,carte,1,19,0
C102003,22,annuel,60.08,1342.14,0,prelevement,0,45,0
C102004,29,annuel,53.63,1595.09,2,carte,1,47,1
C102005,41,mensuel,80.6,2987.34,2,carte,0,68,1
C102006,69,mensuel,71.62,4916.39,0,virement,0,33,1
C102007,8,annuel,49.53,399.01,0,carte,0,38,0
C102008,28,annuel,38.59,987.53,0,cheque,0,66,0
C102009,11,mensuel,51.38,590.12,1,prelevement,0,33,1
C102010,1,annuel,69.01,75.57,8,cheque,0,58,1
C102011,32,mensuel,50.09,1566.28,0,cheque,0,40,0
C102012,13,mensuel,42.15,597.98,1,prelevement,1,76,0
C102013,59,mensuel,34.26,2059.54,8,cheque,0,39,1
C102014,67,mensuel,92.65,5905.15,3,cheque,0,75,0
C102015,60,biennal,49.1,3176.76,0,virement,0,34,0
C102016,16,mensuel,80.24,1295.87,0,prelevement,0,27,1
C102017,18,biennal,65.82,1090.56,1,virement,0,51,0
C102018,41,annuel,103.39,4302.87,1,carte,0,43,0
C102019,1,annuel,35.58,35.84,3,cheque,1,73,0
C102020,15,biennal,41.34,661.2,0,cheque,0,49,0
C102021,26,mensuel,107.11,2955.32,5,carte,1,66,0
C102022,35,annuel,88.91,2822.52,0,prelevement,0,66,0
C102023,64,mensuel,62.29,4107.67,0,prelevement,1,31,0
C102024,58,mensuel,42.6,2338.64,0,carte,0,25,0
C102025,66,annuel,98.6,7118.44,0,prelevement,0,40,0
C102026,6,biennal,26.1,167.48,3,prelevement,1,57,0
C102027,58,mensuel,20.66,1260.1,0,carte,1,49,0
C102028,35,mensuel,39.36,1314.43,8,prelevement,1,59,0
C102029,40,mensuel,77.09,2864.32,2,cheque,0,64,0
C102030,50,biennal,97.9,4967.78,0,prelevement,0,49,0
C102031,24,mensuel,43.85,1134.5,1,prelevement,0,24,0
C102032,7,mensuel,47.49,334.15,0,cheque,0,48,0
C102033,58,annuel,35.29,2224.59,0,carte,0,39,0
C102034,54,annuel,26.31,1381.07,1,carte,0,47,0
C102035,8,mensuel,41.91,324.12,2,carte,0,47,0
C102036,25,annuel,23.11,572.14,0,carte,0,70,1
C102037,66,mensuel,26.8,1729.83,0,carte,0,70,0
C102038,36,annuel,91.31,3615.08,0,prelevement,0,79,0
C102039,59,mensuel,42.04,2259.01,8,prelevement,1,36,0
C102040,17,mensuel,32.98,577.25,0,virement,0,76,0
C102041,19,biennal,102.25,2006.6,0,virement,0,70,0
C102042,24,mensuel,22.03,547.16,1,virement,0,32,0
C102043,11,annuel,74.24,783.99,1,prelevement,0,40,0
C102044,70,mensuel,54.4,3527.28,0,carte,0,77,0
C102045,12,mensuel,58.69,757.92,8,virement,1,69,0
C102046,62,annuel,91.2,6116.14,1,cheque,0,47,1
C102047,2,mensuel,44.23,87.68,0,prelevement,0,60,1
C102048,15,annuel,64.16,985.44,1,carte,0,20,0
C102049,68,biennal,89.17,6600.05,0,prelevement,1,68,0
C102050,70,mensuel,59.33,4110.78,5,prelevement,0,54,1
C102051,36,mensuel,33.32,1284.85,0,prelevement,0,64,0
C102052,19,biennal,52.34,960.42,3,prelevement,0,19,0
C102053,32,annuel,86.94,3056.99,1,carte,0,18,0
C102054,12,mensuel,30.72,390.63,0,carte,0,66,1
C102055,31,mensuel,64.5,2172.98,2,cheque,1,57,1
C102056,44,mensuel,109.01,5229.04,5,cheque,0,34,1
C102057,3,biennal,93.43,306.77,1,prelevement,0,25,0
C102058,32,biennal,27.42,806.56,4,virement,0,56,0
C102059,34,mensuel,32.74,1129.49,3,prelevement,1,30,0
C102060,2,mensuel,38.31,80.64,0,cheque,0,38,0
C102061,33,mensuel,100.15,3155.13,1,cheque,0,21,0
C102062,35,biennal,84.89,3155.43,2,carte,0,27,0
C102063,66,mensuel,103.02,6512.37,0,cheque,0,51,0
C102064,64,mensuel,49.23,2921.31,0,virement,0,30,1
C102065,29,mensuel,60.9,1592.46,0,carte,1,53,0
C102066,43,mensuel,30.46,1288.48,0,prelevement,1,80,0
C102067,37,annuel,100.3,3424.92,0,cheque,0,32,0
C102068,4,mensuel,31.5,119.51,0,carte,0,64,0
C102069,26,biennal,31.44,855.86,4,cheque,0,23,0
C102070,34,biennal,84.38,2588.64,2,cheque,1,32,0
C102071,34,mensuel,85.29,3172.82,0,prelevement,1,80,0
C102072,39,mensuel,106.98,3844.34,0,prelevement,0,49,0
C102073,27,biennal,47.82,1380.32,0,virement,0,44,0
C102074,69,mensuel,104.62,7589.63,2,prelevement,1,60,1
C102075,1,mensuel,96.26,100.18,0,virement,1,68,1
C102076,17,mensuel,26.89,496.13,3,cheque,1,46,0
C102077,38,mensuel,94.69,3715.08,1,prelevement,0,20,0
C102078,66,mensuel,70.91,5141.91,8,prelevement,0,73,1
C102079,7,mensuel,57.73,423.42,0,prelevement,1,27,0
C102080,56,annuel,74.41,4376.32,0,virement,0,29,0
C102081,36,annuel,77.85,2571.63,0,cheque,1,52,0
C102082,60,mensuel,97.15,5746.27,0,virement,0,68,0
C102083,65,annuel,85.16,5566.66,0,cheque,0,43,0
C102084,3,mensuel,28.85,79.64,0,carte,0,74,1
C102085,36,mensuel,85.36,2917.55,0,cheque,0,57,0
C102086,1,annuel,41.57,38.6,2,cheque,0,21,1
C102087,26,mensuel,60.2,1667.9,1,carte,0,69,0
C102088,27,mensuel,104.31,2992.84,0,cheque,1,55,0
C102089,72,mensuel,90.26,5985.27,1,cheque,1,27,0
C102090,7,annuel,43.25,307.71,0,cheque,1,39,0
C102091,16,mensuel,106.24,1645.69,0,prelevement,1,19,1
C102092,68,annuel,95.34,6512.41,0,prelevement,1,56,0
C102093,60,mensuel,57.4,3393.55,1,carte,1,48,1
C102094,26,annuel,99.12,2622.52,8,virement,0,67,1
C102095,44,annuel,23.63,1118.39,1,carte,1,18,0
C102096,2,annuel,84.47,164.42,0,carte,0,59,0
C102097,25,annuel,32.15,864.25,5,prelevement,1,25,1
C102098,50,annuel,88.71,4481.17,3,virement,0,48,0
C102099,46,mensuel,75.78,3219.83,1,virement,0,78,1
C102100,42,mensuel,30.39,1252.53,0,prelevement,0,18,1
C102101,26,mensuel,108.13,3067.21,1,virement,1,28,1
C102102,15,annuel,97.91,1491.53,0,virement,0,32,0
C102103,14,annuel,74.06,1101.02,3,virement,1,20,0
C102104,10,mensuel,84.77,892.4,2,cheque,0,43,1
C102105,43,mensuel,69.5,2745.52,0,carte,1,35,0
C102106,20,mensuel,93.82,1908.38,1,carte,0,33,1
C102107,15,mensuel,89.34,1448.87,4,virement,1,26,0
C102108,64,mensuel,50.72,3090.01,0,carte,1,69,1
C102109,50,mensuel,46.61,2233.89,2,virement,1,45,0
C102110,5,mensuel,59.74,270.46,0,cheque,0,42,0
C102111,62,mensuel,77.71,4557.73,2,carte,0,49,0
C102112,68,mensuel,36.71,2467.47,3,virement,0,38,0
C102113,50,mensuel,70.64,3413.56,2,cheque,0,43,0
C102114,24,annuel,95.05,2507.97,1,cheque,0,18,0
C102115,27,mensuel,105.1,3041.83,2,virement,0,53,1
C102116,54,annuel,52.23,2609.1,4,cheque,1,71,1
C102117,4,annuel,66.53,289.33,8,prelevement,0,62,1
C102118,31,mensuel,51.22,1437.1,1,prelevement,0,54,1
C102119,42,annuel,60.44,2767.73,2,virement,0,59,0
C102120,8,annuel,65.02,559.88,1,virement,0,28,1
C102121,4,mensuel,90.31,343.88,3,cheque,0,43,1
C102122,27,mensuel,83.55,2109.42,1,cheque,0,66,0
C102123,48,annuel,64.11,3142.98,5,carte,0,21,1
C102124,70,mensuel,46.01,3437.87,1,prelevement,0,29,0
C102125,2,mensuel,97.08,181.7,0,prelevement,1,79,0
C102126,2,mensuel,108.14,206.16,2,virement,0,22,1
C102127,10,mensuel,99.52,1046.85,4,carte,0,30,0
C102128,44,annuel,104.72,4415.27,0,prelevement,0,47,0
C102129,49,annuel,96.75,5084.95,1,virement,1,45,0
C102130,1,mensuel,106.21,96.28,0,virement,0,28,1
C102131,71,mensuel,82.9,5555.09,1,prelevement,0,28,0
C102132,70,biennal,34.41,2443.67,3,prelevement,0,21,0
C102133,55,mensuel,94.74,5438.43,1,virement,1,47,0
C102134,39,mensuel,38.49,1497.88,1,virement,0,64,0
C102135,56,mensuel,20.25,1190.29,8,cheque,1,19,0
C102136,14,annuel,95.82,1253.41,0,prelevement,1,75,0
C102137,39,biennal,41.44,1465.07,0,carte,0,29,0
C102138,25,mensuel,35.6,971.42,0,carte,0,69,0
C102139,43,mensuel,107.61,4269.57,4,prelevement,1,36,0
C102140,5,mensuel,56.43,282.39,1,virement,0,31,0
C102141,32,mensuel,34.6,1184.66,0,prelevement,0,26,0
C102142,45,annuel,86.64,4288.54,0,prelevement,1,68,0
C102143,21,biennal,25.18,558.4,2,cheque,0,73,0
C102144,8,mensuel,41.85,334.56,0,cheque,0,55,1
C102145,2,mensuel,73.58,157.96,1,prelevement,1,39,0
C102146,17,mensuel,60.17,1064.42,0,virement,0,43,0
C102147,36,mensuel,33.6,1295.01,1,cheque,0,24,1
C102148,4,biennal,58.32,230.88,2,carte,0,55,0
C102149,69,biennal,48.39,3096.79,0,prelevement,1,22,0
C102150,43,mensuel,48.6,1994.05,2,prelevement,0,58,1
C102151,7,mensuel,59.75,453.16,1,prelevement,0,56,1
C102152,33,biennal,33.8,1024.7,1,virement,0,61,0
C102153,15,annuel,86.24,1414.97,0,cheque,0,45,0
C102154,26,biennal,99.26,2713.7,1,cheque,0,40,0
C102155,22,mensuel,84.48,1920.08,5,virement,0,51,0
C102156,46,annuel,67.74,3321.41,1,virement,0,63,0
C102157,23,mensuel,65.71,1480.47,0,prelevement,0,77,0
C102158,41,annuel,27.21,1134.71,0,prelevement,0,73,0
C102159,69,mensuel,85.64,6102.61,1,prelevement,1,37,0
C102160,25,annuel,42.68,998.77,0,prelevement,1,33,0
C102161,23,annuel,90.93,2135.51,2,cheque,0,62,1
C102162,52,mensuel,102.67,5757.25,3,carte,1,41,1
C102163,62,annuel,78.23,4383.44,0,carte,0,66,0
C102164,48,annuel,68.49,3075.56,0,cheque,0,78,0
C102165,1,annuel,57.79,52.26,1,cheque,0,20,1
C102166,15,biennal,87.35,1396.98,0,cheque,1,43,0
C102167,46,mensuel,71.52,3111.13,0,virement,0,46,0
C102168,29,annuel,38.5,1198.53,0,cheque,0,59,0
C102169,37,annuel,106.85,3795.05,5,carte,0,35,1
C102170,26,mensuel,61.75,1656.39,0,virement,0,44,0
C102171,55,biennal,38.76,2025.64,0,carte,1,74,0
C102172,42,biennal,29.01,1230.72,0,carte,1,49,0
C102173,23,mensuel,36.45,902.43,0,prelevement,0,35,1
C102174,64,mensuel,44.18,2787.03,0,prelevement,0,42,0
C102175,2,mensuel,98.67,208.1,0,prelevement,0,66,0
C102176,6,mensuel,62.08,349.97,1,virement,0,18,1
C102177,44,mensuel,98.7,4452.08,0,virement,0,43,1
C102178,3,annuel,22.93,72.66,1,carte,0,45,0
C102179,53,annuel,46.42,2438.42,5,virement,0,47,0
C102180,11,mensuel,60.62,687.07,3,cheque,0,44,1
C102181,50,annuel,56.37,3057.86,4,carte,0,37,1
C102182,48,annuel,87.19,4244.76,5,prelevement,0,77,0
C102183,15,mensuel,66.53,964.92,2,cheque,0,80,0
C102184,55,mensuel,100.95,5250.09,0,virement,1,55,1
C102185,51,mensuel,59.6,2863.91,3,cheque,1,74,0
C102186,18,mensuel,36.51,645.39,3,virement,1,57,0
C102187,66,annuel,58.78,3660.7,2,carte,0,66,0
C102188,39,annuel,35.22,1377.71,1,cheque,1,19,0
C102189,42,annuel,95.95,4140.16,1,prelevement,1,62,0
C102190,72,mensuel,83.01,5471.99,3,cheque,0,43,0
C102191,9,mensuel,34.66,338.83,2,carte,0,78,0
C102192,66,annuel,27.21,1973.72,3,prelevement,0,53,0
C102193,27,annuel,41.0,1016.32,2,carte,0,70,0
C102194,22,mensuel,46.27,922.3,2,prelevement,1,23,1
C102195,42,mensuel,109.06,4673.51,0,virement,0,54,0
C102196,4,biennal,73.89,269.76,0,cheque,0,41,0
C102197,21,biennal,44.44,944.7,1,virement,0,33,0
C102198,10,mensuel,68.49,673.16,1,carte,0,42,1
C102199,29,annuel,50.94,1520.16,1,carte,0,59,0
C102200,19,biennal,78.86,1376.42,0,cheque,1,25,0
C102201,20,mensuel,46.85,926.93,0,carte,0,52,0
C102202,9,mensuel,56.19,508.61,1,cheque,0,59,1
C102203,39,annuel,49.36,2096.96,2,carte,0,51,0
C102204,44,biennal,36.55,1655.43,1,carte,0,52,0
C102205,15,annuel,99.61,1459.75,0,cheque,0,26,1
C102206,18,annuel,41.61,692.06,0,prelevement,1,44,0
C102207,34,mensuel,39.65,1429.81,0,prelevement,0,39,0
C102208,63,biennal,27.31,1552.25,2,prelevement,0,60,0
C102209,3,annuel,104.49,291.92,0,virement,0,29,1
C102210,58,mensuel,93.47,5642.68,0,cheque,0,46,0
C102211,38,mensuel,48.64,1975.66,4,virement,0,40,0
C102212,33,mensuel,27.12,900.83,1,virement,1,35,0
C102213,52,annuel,44.48,2487.44,1,prelevement,0,73,0
C102214,64,mensuel,53.25,3707.27,1,prelevement,1,79,0
C102215,49,mensuel,61.72,3190.9,8,cheque,0,22,0
C102216,63,biennal,96.98,6313.29,0,carte,1,29,0
C102217,22,biennal,70.73,1440.54,0,cheque,0,47,0
C102218,53,mensuel,100.33,5186.63,8,prelevement,0,65,0
C102219,71,mensuel,48.86,3505.73,1,cheque,0,47,0
C102220,24,mensuel,90.29,1955.62,0,virement,0,21,0
C102221,33,biennal,93.18,2826.27,0,prelevement,1,56,0
C102222,52,mensuel,20.4,968.83,0,cheque,1,27,0
C102223,9,biennal,47.45,440.04,0,carte,1,64,1
C102224,39,mensuel,38.37,1589.67,1,prelevement,1,71,1
C102225,70,mensuel,49.45,3580.13,0,prelevement,0,18,0
C102226,20,mensuel,36.44,705.02,0,cheque,1,45,0
C102227,34,annuel,75.84,2385.22,5,carte,0,72,0
C102228,1,mensuel,79.3,75.27,5,cheque,0,44,1
C102229,43,biennal,33.76,1528.47,4,virement,1,18,0
C102230,40,mensuel,30.85,1150.92,0,carte,0,48,0
C102231,52,mensuel,24.66,1279.8,0,prelevement,0,80,1
C102232,12,annuel,88.56,994.57,0,virement,1,65,0
C102233,10,annuel,66.41,623.37,1,prelevement,0,29,0
C102234,40,mensuel,60.37,2438.92,0,virement,0,19,0
C102235,54,biennal,89.7,4664.79,0,carte,0,48,0
C102236,10,annuel,76.69,840.13,2,virement,0,62,0
C102237,69,annuel,27.06,1811.75,0,virement,0,70,0
C102238,66,mensuel,51.17,3540.67,2,carte,0,71,1
C102239,51,annuel,42.4,2234.37,4,carte,0,70,1
C102240,2,annuel,100.3,212.68,2,virement,1,25,0
C102241,32,annuel,90.96,2937.46,0,carte,0,55,0
C102242,6,mensuel,53.46,341.34,1,virement,0,62,0
C102243,69,mensuel,33.64,2238.39,1,virement,0,75,0
C102244,27,biennal,85.01,2222.99,1,prelevement,0,30,0
C102245,34,biennal,65.28,2222.73,0,cheque,0,50,0
C102246,62,biennal,23.83,1379.41,8,carte,0,57,0
C102247,37,biennal,27.1,942.48,3,prelevement,1,42,0
C102248,36,annuel,70.48,2457.56,3,prelevement,0,25,0
C102249,5,mensuel,60.93,315.85,8,prelevement,0,32,1
C102250,1,mensuel,105.68,102.79,0,cheque,1,79,0
C102251,18,biennal,100.59,1658.5,2,virement,0,22,0
C102252,32,annuel,57.91,1961.59,3,cheque,0,44,0
C102253,49,biennal,52.7,2828.25,0,cheque,0,52,0
C102254,63,annuel,101.65,5771.16,4,cheque,0,77,1
C102255,6,mensuel,41.48,265.27,0,prelevement,1,74,0
C102256,55,mensuel,20.72,1149.86,0,prelevement,0,55,1
C102257,31,annuel,32.88,944.92,1,virement,0,30,0
C102258,48,annuel,82.65,3861.41,3,prelevement,1,20,0
C102259,56,mensuel,97.67,5429.56,4,cheque,1,60,0
C102260,18,mensuel,45.72,832.31,1,virement,1,32,1
C102261,3,annuel,30.87,93.5,0,virement,0,36,0
C102262,43,mensuel,56.55,2610.11,1,virement,0,49,1
C102263,53,mensuel,41.13,2315.75,0,cheque,1,37,1
C102264,2,mensuel,97.73,181.94,1,cheque,0,30,0
C102265,47,mensuel,22.45,1028.66,0,carte,0,32,0
C102266,12,mensuel,92.81,1072.74,0,cheque,0,41,1
C102267,10,mensuel,73.17,703.54,1,carte,1,79,0
C102268,28,mensuel,93.05,2706.7,8,cheque,0,38,1
C102269,11,annuel,103.92,1174.49,1,cheque,1,77,0
C102270,28,mensuel,54.95,1422.61,0,virement,1,49,0
C102271,59,mensuel,105.94,6093.27,1,prelevement,1,65,0
C102272,12,mensuel,41.99,454.09,1,prelevement,0,56,0
C102273,28,mensuel,93.56,2719.33,1,cheque,0,61,0
C102274,52,mensuel,23.59,1317.11,4,virement,0,28,0
C102275,59,mensuel,97.35,5919.11,0,cheque,0,33,0
C102276,29,annuel,98.07,2930.32,0,prelevement,0,19,0
C102277,1,mensuel,75.52,71.41,2,virement,0,31,1
C102278,10,annuel,67.27,725.1,0,cheque,0,38,0
C102279,35,annuel,31.42,1075.29,4,cheque,0,54,0
C102280,26,annuel,39.9,939.77,2,cheque,1,33,0
C102281,56,biennal,85.22,4438.78,0,cheque,0,31,1
C102282,65,annuel,23.04,1467.18,4,cheque,0,69,1
C102283,47,mensuel,54.06,2304.3,1,prelevement,0,68,0
C102284,11,annuel,23.38,255.79,2,carte,0,49,0
C102285,56,mensuel,88.27,4949.39,1,cheque,0,54,0
C102286,56,annuel,21.24,1080.01,2,prelevement,1,60,0
C102287,52,biennal,91.59,5187.38,2,virement,0,35,0
C102288,27,mensuel,103.28,3056.79,2,cheque,1,71,1
C102289,10,mensuel,102.25,1023.74,0,virement,1,18,0
C102290,27,mensuel,57.53,1669.0,0,prelevement,0,32,1
C102291,49,mensuel,29.08,1487.22,1,carte,0,76,0
C102292,72,biennal,40.52,2635.2,2,prelevement,0,45,0
C102293,21,mensuel,37.38,799.36,1,virement,1,37,0
C102294,21,mensuel,84.36,1858.91,2,carte,1,67,1
C102295,17,mensuel,67.33,1155.15,1,virement,0,80,1
C102296,67,mensuel,82.78,6086.96,0,virement,0,41,0
C102297,69,biennal,107.17,7234.14,2,virement,0,61,0
C102298,50,mensuel,81.04,3842.46,0,cheque,0,43,1
C102299,70,mensuel,99.21,6829.67,0,prelevement,0,44,0
C102300,58,annuel,56.57,3135.24,1,cheque,0,66,0
C102301,46,mensuel,106.95,4678.4,1,carte,0,42,1
C102302,54,annuel,97.03,5020.78,0,carte,0,40,1
C102303,23,biennal,97.54,2135.74,2,cheque,1,18,0
C102304,26,mensuel,56.59,1481.47,1,prelevement,1,70,1
C102305,9,mensuel,106.25,938.7,0,virement,1,35,1
C102306,53,mensuel,24.07,1325.13,2,prelevement,0,56,1
C102307,9,mensuel,80.12,650.72,2,carte,1,48,0
C102308,63,mensuel,44.55,3081.72,1,carte,0,42,0
C102309,39,mensuel,23.8,873.37,2,cheque,1,49,0
C102310,2,annuel,64.84,133.29,0,virement,0,74,0
C102311,71,mensuel,79.21,5547.65,0,virement,0,59,0
C102312,30,biennal,51.84,1564.67,8,prelevement,0,35,0
C102313,60,mensuel,48.1,2620.99,0,cheque,0,48,0
C102314,47,annuel,106.01,4597.5,0,cheque,1,76,0
C102315,26,mensuel,66.98,1819.47,3,virement,1,51,0
C102316,36,mensuel,57.83,1975.58,2,prelevement,1,45,0
C102317,71,mensuel,76.04,5161.24,1,cheque,0,51,0
C102318,57,mensuel,20.22,1130.15,3,prelevement,0,59,1
C102319,12,biennal,67.67,875.95,2,cheque,0,27,1
C102320,49,annuel,93.95,4661.67,1,carte,1,77,0
C102321,19,mensuel,62.64,1178.33,1,carte,1,74,0
C102322,8,mensuel,93.13,784.22,1,virement,1,63,0
C102323,8,annuel,69.7,592.16,8,virement,1,22,0
C102324,64,mensuel,38.23,2458.87,8,carte,1,65,0
C102325,46,annuel,48.84,2292.71,1,virement,0,56,0
C102326,22,mensuel,69.49,1530.47,1,cheque,0,51,1
C102327,3,annuel,55.87,155.91,1,carte,0,77,0
C102328,4,annuel,50.04,183.68,3,carte,0,54,0
C102329,50,annuel,90.57,4164.67,2,carte,0,49,0
C102330,5,biennal,24.24,123.29,0,prelevement,0,27,0
C102331,30,mensuel,101.48,3051.33,4,cheque,0,56,0
C102332,32,annuel,23.98,765.95,1,cheque,1,68,0
C102333,25,mensuel,82.15,1853.83,1,prelevement,1,67,0
C102334,28,mensuel,49.63,1426.36,2,virement,0,75,1
C102335,12,mensuel,75.61,939.17,2,virement,1,35,0
C102336,66,mensuel,29.42,1777.2,0,cheque,1,59,1
C102337,20,biennal,108.0,2286.7,3,prelevement,0,46,0
C102338,51,annuel,89.88,4677.15,2,cheque,1,46,0
C102339,19,mensuel,107.62,2169.22,1,virement,0,36,0
C102340,38,mensuel,88.52,3183.4,2,cheque,1,70,0
C102341,18,annuel,63.18,1196.01,1,prelevement,1,40,0
C102342,58,annuel,34.42,2160.07,2,cheque,0,50,0
C102343,27,annuel,32.3,929.64,0,virement,1,60,0
C102344,30,mensuel,47.01,1375.3,8,virement,0,40,1
C102345,32,annuel,91.74,2656.18,1,prelevement,0,68,0
C102346,33,mensuel,85.44,2732.33,1,virement,0,59,0
C102347,35,annuel,103.1,3687.71,1,cheque,0,18,0
C102348,10,mensuel,28.46,288.27,0,virement,1,24,0
C102349,36,annuel,54.79,2126.04,2,virement,1,31,0
C102350,37,mensuel,109.66,4131.66,2,prelevement,0,36,0
C102351,26,annuel,22.58,546.17,5,virement,1,65,0
C102352,50,annuel,36.84,1863.3,0,cheque,0,25,0
C102353,54,mensuel,105.73,5140.19,8,cheque,1,35,0
C102354,5,mensuel,96.41,446.19,2,prelevement,0,55,1
C102355,27,annuel,107.48,2933.14,4,cheque,0,65,0
C102356,58,annuel,49.47,2947.11,0,cheque,0,36,0
C102357,32,annuel,51.54,1635.4,3,virement,0,37,0
C102358,7,mensuel,54.54,380.99,0,prelevement,0,55,1
C102359,49,biennal,77.03,3665.78,2,prelevement,0,46,0
C102360,12,mensuel,24.05,272.23,3,virement,0,29,1
C102361,9,annuel,108.09,1037.35,2,virement,1,77,0
C102362,52,mensuel,36.25,2039.8,0,carte,0,66,1
C102363,33,biennal,44.84,1548.15,2,virement,0,36,0
C102364,46,mensuel,43.46,2111.78,1,cheque,0,38,1
C102365,2,mensuel,72.48,138.74,1,cheque,0,50,0
C102366,48,mensuel,25.38,1272.59,1,prelevement,0,31,0
C102367,9,mensuel,58.98,534.52,0,carte,1,18,0
C102368,71,mensuel,24.08,1768.28,1,virement,0,26,0
C102369,7,mensuel,69.31,517.95,0,cheque,1,60,0
C102370,10,mensuel,43.7,455.07,0,cheque,0,29,1
C102371,65,mensuel,50.17,3356.95,5,carte,0,76,1
C102372,13,mensuel,90.94,1070.45,1,carte,0,22,0
C102373,19,mensuel,108.48,2020.64,4,prelevement,1,51,1
C102374,18,mensuel,22.84,396.28,3,prelevement,0,29,0
C102375,4,mensuel,79.69,326.02,0,carte,0,31,1
C102376,29,annuel,37.32,1112.96,0,cheque,1,25,0
C102377,33,mensuel,97.39,3329.1,0,prelevement,0,50,0
C102378,39,annuel,58.54,2057.03,0,cheque,0,35,1
C102379,46,mensuel,87.53,4136.43,1,prelevement,0,54,0
C102380,23,annuel,94.73,2116.13,3,carte,0,29,0
C102381,52,mensuel,49.93,2776.58,0,cheque,1,41,0
C102382,66,mensuel,102.45,6648.76,0,cheque,1,41,0
C102383,48,mensuel,99.03,5017.21,5,cheque,0,38,1
C102384,72,annuel,82.05,6410.85,0,virement,1,27,0
C102385,50,mensuel,73.32,3517.75,0,carte,0,47,0
C102386,54,biennal,87.05,4744.94,0,virement,0,60,0
C102387,65,annuel,42.17,2783.67,1,carte,0,52,0
C102388,31,annuel,87.68,2858.83,2,carte,0,40,0
C102389,65,mensuel,55.43,3805.88,2,cheque,0,33,0
C102390,61,mensuel,25.3,1602.3,2,carte,1,35,0
C102391,62,biennal,101.35,5679.33,4,cheque,1,54,1
C102392,16,biennal,55.84,839.2,2,cheque,0,38,0
C102393,22,mensuel,83.23,1774.1,1,prelevement,0,47,0
C102394,39,mensuel,55.59,2199.51,1,carte,1,25,0
C102395,50,annuel,71.04,3259.62,1,carte,0,74,0
C102396,29,annuel,22.96,726.56,0,virement,1,54,0
C102397,32,annuel,44.49,1447.91,2,carte,0,32,0
C102398,61,biennal,57.73,3508.87,3,virement,0,24,0
C102399,70,annuel,43.88,3211.89,5,cheque,0,31,0
C102400,70,mensuel,56.04,4295.72,1,carte,1,21,0
C102401,21,biennal,23.48,496.0,3,cheque,1,77,0
C102402,5,annuel,26.51,135.75,0,virement,0,79,1
C102403,65,biennal,104.11,6499.66,0,prelevement,1,31,0
C102404,8,annuel,70.89,586.55,1,carte,0,52,1
C102405,62,mensuel,83.17,4730.0,1,prelevement,1,68,0
C102406,40,biennal,93.52,4112.16,0,cheque,0,18,0
C102407,72,annuel,27.94,1847.53,0,cheque,1,37,0
C102408,10,annuel,74.68,816.96,1,virement,0,36,0
C102409,10,mensuel,90.98,833.32,4,cheque,0,80,0
C102410,16,annuel,109.89,1641.96,1,carte,0,74,0
C102411,11,biennal,39.6,396.52,1,cheque,1,29,0
C102412,33,annuel,50.34,1826.79,0,cheque,1,75,0
C102413,47,mensuel,84.86,3641.43,2,virement,0,76,0
C102414,37,mensuel,108.38,4088.56,8,carte,0,55,0
C102415,44,mensuel,51.31,2331.42,1,virement,0,50,1
C102416,24,mensuel,85.2,2026.68,0,prelevement,1,41,1
C102417,49,biennal,62.88,3181.77,0,virement,0,32,0
C102418,66,annuel,106.49,7535.99,0,cheque,1,24,1
C102419,53,mensuel,73.96,4054.97,8,carte,0,52,0
C102420,22,mensuel,84.81,1724.66,3,prelevement,0,27,1
C102421,72,mensuel,21.19,1457.85,0,prelevement,0,40,0
C102422,39,mensuel,44.56,1577.62,2,virement,0,69,0
C102423,14,annuel,104.24,1414.71,0,virement,0,79,0
